family	donor_node	recipient_node	donor_is_terminal	recipient_is_terminal	sample_support_count	sample_support	recipient_class	recipient_order	donor_class	donor_order
soxy	GCF_044772865.1	GCF_026191725.2	True	True	2	0.02	c__Alphaproteobacteria	o__Rhizobiales	c__Alphaproteobacteria	o__Rhodobacterales
soxy	node_77	node_81	False	False	2	0.02				
soxy	node_239	node_198	False	False	1	0.01				
soxy	node_94	node_95	False	False	3	0.03				
soxy	GCF_001308265.1	node_189	True	False	3	0.03			c__Alphaproteobacteria	o__Rhodobacterales
soxy	node_194	node_186	False	False	2	0.02				
soxy	node_236	node_243	False	False	1	0.01				
soxy	node_4	node_56	False	False	1	0.01				
soxy	GCF_002222655.1	node_68	True	False	2	0.02			c__Gammaproteobacteria	o__Burkholderiales
soxy	node_88	node_86	False	False	2	0.02				
soxy	GCF_001308265.1	node_3	True	False	1	0.01			c__Alphaproteobacteria	o__Rhodobacterales
soxy	node_71	node_74	False	False	1	0.01				
soxy	GCF_000025705.1	GCF_000297055.2	True	True	4	0.04	c__Gammaproteobacteria	o__Burkholderiales	c__Gammaproteobacteria	o__Burkholderiales
soxy	node_92	node_89	False	False	1	0.01				
soxy	node_107	node_192	False	False	1	0.01				
soxy	node_71	node_57	False	False	1	0.01				
soxy	node_38	node_71	False	False	1	0.01				
soxy	node_164	node_165	False	False	1	0.01				
soxy	node_162	node_154	False	False	1	0.01				
soxy	node_89	GCF_018687595.1	False	True	1	0.01	c__Gammaproteobacteria	o__Burkholderiales		
soxy	GCF_029953595.1	node_190	True	False	1	0.01			c__Alphaproteobacteria	o__Rhodobacterales
soxy	GCF_003574215.1	node_230	True	False	6	0.06			c__Gammaproteobacteria	o__Burkholderiales
soxy	node_230	node_200	False	False	2	0.02				
soxy	node_178	GCF_044772865.1	False	True	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales		
soxy	GCF_016806835.2	node_135	True	False	2	0.02			c__Alphaproteobacteria	o__Azospirillales
soxy	GCF_026191725.2	GCF_032842945.2	True	True	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhizobiales
soxy	GCF_001633165.1	node_159	True	False	1	0.01			c__Alphaproteobacteria	o__Rhodobacterales
soxy	node_29	node_37	False	False	1	0.01				
soxy	node_24	node_33	False	False	1	0.01				
soxy	GCF_000968535.2	GCF_001305575.3	True	True	1	0.01	c__Gammaproteobacteria	o__Beggiatoales	c__Gammaproteobacteria	o__Methylococcales
soxy	GCF_016806835.2	GCF_000192745.1	True	True	1	0.01	c__Alphaproteobacteria	o__Rhizobiales	c__Alphaproteobacteria	o__Azospirillales
soxy	node_17	node_22	False	False	1	0.01				
soxy	node_23	node_40	False	False	1	0.01				
soxy	node_101	node_94	False	False	1	0.01				
soxy	node_140	GCF_016806835.2	False	True	1	0.01	c__Alphaproteobacteria	o__Azospirillales		
soxy	node_146	node_136	False	False	2	0.02				
soxy	node_151	node_153	False	False	1	0.01				
soxy	node_136	GCF_026409565.1	False	True	2	0.02	c__Alphaproteobacteria	o__Sneathiellales		
soxy	GCF_000025605.1	node_232	True	False	1	0.01			c__Aquificia	o__Aquificales
soxy	node_70	node_65	False	False	1	0.01				
soxy	node_65	node_59	False	False	1	0.01				
soxy	node_189	GCF_029953595.1	False	True	7	0.07	c__Alphaproteobacteria	o__Rhodobacterales		
soxy	node_18	node_44	False	False	1	0.01				
soxy	GCF_049949285.1	node_120	True	False	1	0.01			c__Alphaproteobacteria	o__Rhizobiales
soxy	node_70	node_75	False	False	4	0.04				
soxy	GCF_040409955.1	node_177	True	False	2	0.02			c__Alphaproteobacteria	o__Rhodobacterales
soxy	node_158	node_183	False	False	2	0.02				
soxy	node_87	GCF_018687955.1	False	True	1	0.01	c__Gammaproteobacteria	o__Burkholderiales		
soxy	GCF_034555965.2	node_158	True	False	3	0.03			c__Alphaproteobacteria	o__Rhodobacterales
soxy	node_175	node_164	False	False	4	0.04				
soxy	node_39	node_80	False	False	2	0.02				
soxy	node_88	node_87	False	False	1	0.01				
soxy	GCF_002795845.1	node_0	True	False	2	0.02			c__Gammaproteobacteria	o__Pseudomonadales
soxy	GCF_003544895.1	node_175	True	False	3	0.03			c__Alphaproteobacteria	o__Rhodobacterales
soxy	node_43	GCF_033723955.1	False	True	1	0.01	c__Gammaproteobacteria	o__Pseudomonadales		
soxy	node_22	node_7	False	False	1	0.01				
soxy	node_22	node_43	False	False	1	0.01				
soxy	node_0	GCF_001747405.1	False	True	1	0.01	c__Chlorobiia	o__Chlorobiales		
soxy	node_207	GCF_000186245.1	False	True	1	0.01	c__Campylobacteria	o__Campylobacterales		
soxy	node_180	node_182	False	False	1	0.01				
soxy	node_180	GCF_001633165.1	False	True	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales		
soxy	GCF_029318635.1	node_243	True	False	1	0.01			c__Alphaproteobacteria	o__Rhodospirillales
soxy	node_71	node_62	False	False	2	0.02				
soxy	GCF_000016345.1	node_91	True	False	1	0.01			c__Gammaproteobacteria	o__Burkholderiales
soxy	node_14	node_0	False	False	1	0.01				
soxy	node_239	node_201	False	False	1	0.01				
soxy	GCF_032842945.2	node_181	True	False	2	0.02			c__Alphaproteobacteria	o__Rhodobacterales
soxy	node_185	node_180	False	False	1	0.01				
soxy	node_13	node_113	False	False	2	0.02				
soxy	node_41	GCF_009746125.1	False	True	1	0.01	c__Gammaproteobacteria	o__Burkholderiales		
soxy	node_65	node_61	False	False	2	0.02				
soxy	GCF_012932215.1	node_166	True	False	1	0.01			c__Alphaproteobacteria	o__Rhodobacterales
soxy	node_94	node_49	False	False	1	0.01				
soxy	node_94	node_85	False	False	1	0.01				
soxy	node_85	node_103	False	False	3	0.03				
soxy	node_58	node_63	False	False	1	0.01				
soxy	GCF_047549485.1	node_102	True	False	1	0.01			c__Gammaproteobacteria	o__Burkholderiales
soxy	node_44	GCF_033723955.1	False	True	1	0.01	c__Gammaproteobacteria	o__Pseudomonadales		
soxy	node_68	GCF_050749815.1	False	True	2	0.02	c__Gammaproteobacteria	o__Xanthomonadales		
soxy	node_61	node_64	False	False	2	0.02				
soxy	GCF_000192745.1	node_196	True	False	3	0.03			c__Alphaproteobacteria	o__Rhizobiales
soxy	GCF_033723955.1	node_68	True	False	1	0.01			c__Gammaproteobacteria	o__Pseudomonadales
soxy	GCF_030413175.1	node_115	True	False	1	0.01			c__Alphaproteobacteria	o__Rhizobiales
soxy	node_68	node_39	False	False	2	0.02				
soxy	GCF_000022145.1	node_142	True	False	4	0.04			c__Myxococcia	o__Myxococcales
soxy	GCF_034555965.2	GCF_022788655.1	True	True	3	0.03	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxy	GCF_001723605.1	node_5	True	False	1	0.01			c__Campylobacteria	o__Campylobacterales
soxy	GCF_000018145.1	node_165	True	False	1	0.01			c__Alphaproteobacteria	o__Rhodobacterales
soxy	GCF_022788655.1	GCF_040409955.1	True	True	4	0.04	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxy	node_29	node_43	False	False	2	0.02				
soxy	node_38	node_81	False	False	1	0.01				
soxy	GCF_000192745.1	node_197	True	False	2	0.02			c__Alphaproteobacteria	o__Rhizobiales
soxy	node_43	node_47	False	False	4	0.04				
soxy	node_31	node_33	False	False	1	0.01				
soxy	node_165	GCF_000154785.2	False	True	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales		
soxy	GCF_047549485.1	node_10	True	False	1	0.01			c__Gammaproteobacteria	o__Burkholderiales
soxy	node_161	GCF_040580765.1	False	True	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales		
soxy	GCF_047715485.1	node_181	True	False	2	0.02			c__Alphaproteobacteria	o__Rhodobacterales
soxy	node_182	node_161	False	False	1	0.01				
soxy	node_161	node_168	False	False	1	0.01				
soxy	node_40	node_102	False	False	2	0.02				
soxy	GCF_021049305.1	node_68	True	False	2	0.02			c__Gammaproteobacteria	o__Burkholderiales
soxy	GCF_034555965.2	node_161	True	False	1	0.01			c__Alphaproteobacteria	o__Rhodobacterales
soxy	node_59	node_62	False	False	1	0.01				
soxy	GCF_012932215.1	node_175	True	False	2	0.02			c__Alphaproteobacteria	o__Rhodobacterales
soxy	node_191	node_186	False	False	1	0.01				
soxy	node_84	node_89	False	False	1	0.01				
soxy	GCF_003967275.1	node_44	True	False	1	0.01			c__Gammaproteobacteria	o__Burkholderiales
soxy	node_132	node_126	False	False	1	0.01				
soxy	GCF_000022145.1	node_199	True	False	1	0.01			c__Myxococcia	o__Myxococcales
soxy	GCF_003967275.1	node_5	True	False	1	0.01			c__Gammaproteobacteria	o__Burkholderiales
soxy	node_60	node_71	False	False	1	0.01				
soxy	node_60	node_75	False	False	1	0.01				
soxy	node_199	node_142	False	False	1	0.01				
soxy	node_29	GCF_003967275.1	False	True	1	0.01	c__Gammaproteobacteria	o__Burkholderiales		
soxy	node_41	GCF_050749815.1	False	True	1	0.01	c__Gammaproteobacteria	o__Xanthomonadales		
soxy	node_42	GCF_000219915.2	False	True	1	0.01	c__Gammaproteobacteria	o__Burkholderiales		
soxy	node_40	node_44	False	False	1	0.01				
soxy	node_43	node_83	False	False	1	0.01				
soxy	GCF_000219915.2	node_56	True	False	2	0.02			c__Gammaproteobacteria	o__Burkholderiales
soxy	node_108	GCF_027923555.1	False	True	2	0.02	c__Vulcanimicrobiia	o__Vulcanimicrobiales		
soxy	node_47	GCF_033723955.1	False	True	1	0.01	c__Gammaproteobacteria	o__Pseudomonadales		
soxy	node_107	GCF_029318635.1	False	True	1	0.01	c__Alphaproteobacteria	o__Rhodospirillales		
soxy	node_228	node_209	False	False	1	0.01				
soxy	node_236	node_107	False	False	1	0.01				
soxy	node_224	node_207	False	False	1	0.01				
soxy	node_197	node_137	False	False	1	0.01				
soxy	node_93	node_85	False	False	1	0.01				
soxy	node_133	node_111	False	False	1	0.01				
soxy	node_41	node_45	False	False	1	0.01				
soxy	node_151	GCF_002504165.1	False	True	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales		
soxy	GCF_040580765.1	GCF_000018145.1	True	True	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxy	node_236	node_2	False	False	1	0.01				
soxy	GCF_018282095.1	node_151	True	False	1	0.01			c__Alphaproteobacteria	o__Rhizobiales
soxy	GCF_029318635.1	node_108	True	False	1	0.01			c__Alphaproteobacteria	o__Rhodospirillales
soxy	GCF_000018145.1	GCF_034555965.2	True	True	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxy	node_45	GCF_003967275.1	False	True	1	0.01	c__Gammaproteobacteria	o__Burkholderiales		
soxy	node_127	GCF_018279705.1	False	True	1	0.01	c__Alphaproteobacteria	o__Rhizobiales		
soxy	GCF_000018145.1	node_160	True	False	1	0.01			c__Alphaproteobacteria	o__Rhodobacterales
soxy	node_182	GCF_040580765.1	False	True	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales		
soxy	node_108	GCF_016653635.2	False	True	1	0.01	c__Alphaproteobacteria	o__Azospirillales		
soxy	GCF_040580765.1	node_168	True	False	1	0.01			c__Alphaproteobacteria	o__Rhodobacterales
soxy	node_155	GCF_000018145.1	False	True	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales		
soxy	GCF_003008555.2	GCF_029958925.1	True	True	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxy	node_45	node_59	False	False	1	0.01				
soxy	node_66	node_61	False	False	1	0.01				
soxy	node_22	node_24	False	False	1	0.01				
soxy	node_4	node_67	False	False	1	0.01				
soxy	node_153	node_159	False	False	1	0.01				
soxy	node_22	node_42	False	False	1	0.01				
soxy	node_22	node_29	False	False	1	0.01				
soxy	node_43	node_4	False	False	1	0.01				
soxy	node_186	node_190	False	False	1	0.01				
soxy	GCF_000192745.1	node_200	True	False	1	0.01			c__Alphaproteobacteria	o__Rhizobiales
soxy	GCF_041200145.1	node_120	True	False	1	0.01			c__Alphaproteobacteria	o__Rhizobiales
soxy	node_114	GCF_041200145.1	False	True	1	0.01	c__Alphaproteobacteria	o__Rhizobiales		
soxy	node_58	node_45	False	False	1	0.01				
soxy	node_59	GCF_033723955.1	False	True	1	0.01	c__Gammaproteobacteria	o__Pseudomonadales		
soxy	node_162	node_166	False	False	1	0.01				
soxy	node_29	node_58	False	False	1	0.01				
soxy	node_166	node_165	False	False	1	0.01				
soxy	GCF_029318635.1	node_107	True	False	1	0.01			c__Alphaproteobacteria	o__Rhodospirillales
soxy	node_198	node_137	False	False	1	0.01				
soxy	node_51	node_200	False	False	2	0.02				
soxy	node_17	node_111	False	False	1	0.01				
soxy	GCF_033723955.1	GCF_050749815.1	True	True	3	0.03	c__Gammaproteobacteria	o__Xanthomonadales	c__Gammaproteobacteria	o__Pseudomonadales
soxy	node_203	GCF_027943725.1	False	True	1	0.01	c__Campylobacteria	o__Campylobacterales		
soxy	GCF_000008625.1	node_234	True	False	1	0.01			c__Aquificia	o__Aquificales
soxy	GCF_000192745.1	GCF_000154705.2	True	True	1	0.01	c__Alphaproteobacteria	o__Rhizobiales	c__Alphaproteobacteria	o__Rhizobiales
soxy	GCF_000154705.2	GCF_000967425.1	True	True	1	0.01	c__Alphaproteobacteria	o__Rhizobiales	c__Alphaproteobacteria	o__Rhizobiales
soxy	node_5	node_11	False	False	1	0.01				
soxy	GCF_027943725.1	node_203	True	False	1	0.01			c__Campylobacteria	o__Campylobacterales
soxy	GCF_033723955.1	node_59	True	False	1	0.01			c__Gammaproteobacteria	o__Pseudomonadales
soxy	node_165	node_147	False	False	2	0.02				
soxy	node_225	GCF_000186245.1	False	True	1	0.01	c__Campylobacteria	o__Campylobacterales		
soxy	GCF_033723955.1	node_67	True	False	3	0.03			c__Gammaproteobacteria	o__Pseudomonadales
soxy	node_79	GCF_000972785.3	False	True	1	0.01	c__Gammaproteobacteria	o__Burkholderiales		
soxy	GCF_000025705.1	node_45	True	False	1	0.01			c__Gammaproteobacteria	o__Burkholderiales
soxy	GCF_040269895.1	node_230	True	False	1	0.01			c__Alphaproteobacteria	o__Rhizobiales
soxy	GCF_002215215.1	node_134	True	False	1	0.01			c__Gammaproteobacteria	o__Granulosicoccales
soxy	node_149	node_153	False	False	1	0.01				
soxy	node_40	GCF_033723955.1	False	True	1	0.01	c__Gammaproteobacteria	o__Pseudomonadales		
soxy	node_75	node_59	False	False	1	0.01				
soxy	node_39	node_49	False	False	2	0.02				
soxy	node_109	node_112	False	False	1	0.01				
soxy	GCF_003008575.1	node_61	True	False	2	0.02			c__Gammaproteobacteria	o__Burkholderiales
soxy	node_153	node_185	False	False	1	0.01				
soxy	node_109	node_243	False	False	1	0.01				
soxy	node_165	node_169	False	False	1	0.01				
soxy	node_68	node_65	False	False	1	0.01				
soxy	GCF_033723955.1	node_43	True	False	1	0.01			c__Gammaproteobacteria	o__Pseudomonadales
soxy	node_238	node_12	False	False	1	0.01				
soxy	node_226	node_208	False	False	1	0.01				
soxy	node_7	node_238	False	False	1	0.01				
soxy	GCF_047549485.1	node_58	True	False	1	0.01			c__Gammaproteobacteria	o__Burkholderiales
soxy	node_86	node_93	False	False	1	0.01				
soxy	node_104	node_54	False	False	1	0.01				
soxy	GCF_008728195.1	node_166	True	False	1	0.01			c__Alphaproteobacteria	o__Rhodobacterales
soxy	node_110	node_130	False	False	1	0.01				
soxy	node_115	node_127	False	False	1	0.01				
soxy	node_182	node_158	False	False	3	0.03				
soxy	node_239	node_110	False	False	1	0.01				
soxy	node_231	node_105	False	False	1	0.01				
soxy	node_44	node_39	False	False	1	0.01				
soxy	node_105	node_232	False	False	1	0.01				
soxy	node_54	GCF_009746125.1	False	True	1	0.01	c__Gammaproteobacteria	o__Burkholderiales		
soxy	node_145	GCF_026409565.1	False	True	1	0.01	c__Alphaproteobacteria	o__Sneathiellales		
soxy	node_140	node_145	False	False	2	0.02				
soxy	node_201	node_135	False	False	1	0.01				
soxy	GCF_001308265.1	node_108	True	False	1	0.01			c__Alphaproteobacteria	o__Rhodobacterales
soxy	GCF_000202835.1	node_111	True	False	1	0.01			c__Alphaproteobacteria	o__Acetobacterales
soxy	GCF_050749815.1	node_102	True	False	1	0.01			c__Gammaproteobacteria	o__Xanthomonadales
soxy	node_47	node_67	False	False	1	0.01				
soxy	node_67	node_4	False	False	1	0.01				
soxy	GCF_001308265.1	node_190	True	False	1	0.01			c__Alphaproteobacteria	o__Rhodobacterales
soxy	node_198	node_134	False	False	1	0.01				
soxy	node_62	node_71	False	False	1	0.01				
soxy	node_141	node_187	False	False	1	0.01				
soxy	node_75	node_62	False	False	1	0.01				
soxy	GCF_022788655.1	GCF_034555965.2	True	True	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxy	node_158	node_154	False	False	1	0.01				
soxy	GCF_040580765.1	node_161	True	False	1	0.01			c__Alphaproteobacteria	o__Rhodobacterales
soxy	GCF_000215705.1	node_60	True	False	1	0.01			c__Gammaproteobacteria	o__Burkholderiales
soxy	node_168	GCF_040580765.1	False	True	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales		
soxy	node_50	node_1	False	False	1	0.01				
soxy	node_96	node_94	False	False	1	0.01				
soxy	GCF_001308265.1	node_148	True	False	1	0.01			c__Alphaproteobacteria	o__Rhodobacterales
soxy	node_189	node_141	False	False	1	0.01				
soxy	GCF_014489595.1	GCF_014395975.1	True	True	2	0.02	c__Gammaproteobacteria	o__Burkholderiales	c__Gammaproteobacteria	o__Burkholderiales
soxy	GCF_008728195.1	GCF_000018145.1	True	True	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxy	GCF_027923555.1	node_200	True	False	1	0.01			c__Vulcanimicrobiia	o__Vulcanimicrobiales
soxy	node_154	GCF_016806125.1	False	True	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales		
soxy	node_44	node_18	False	False	1	0.01				
soxy	GCF_014489595.1	node_65	True	False	1	0.01			c__Gammaproteobacteria	o__Burkholderiales
soxy	GCF_008728195.1	node_157	True	False	1	0.01			c__Alphaproteobacteria	o__Rhodobacterales
soxy	GCF_014489595.1	node_60	True	False	2	0.02			c__Gammaproteobacteria	o__Burkholderiales
soxy	node_205	node_203	False	False	1	0.01				
soxy	GCF_021165955.1	node_40	True	False	1	0.01			c__Gammaproteobacteria	o__Burkholderiales
soxy	node_11	node_5	False	False	1	0.01				
soxy	GCF_024267655.1	GCF_013283835.1	True	True	1	0.01	c__Campylobacteria	o__Campylobacterales	c__Campylobacteria	o__Campylobacterales
soxy	node_70	node_63	False	False	1	0.01				
soxy	node_208	GCF_024267655.1	False	True	1	0.01	c__Campylobacteria	o__Campylobacterales		
soxy	node_11	GCF_047549485.1	False	True	1	0.01	c__Gammaproteobacteria	o__Burkholderiales		
soxy	node_29	node_11	False	False	1	0.01				
soxy	node_11	node_45	False	False	1	0.01				
soxy	node_158	GCF_034555965.2	False	True	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales		
soxy	node_185	node_108	False	False	1	0.01				
soxy	node_33	node_9	False	False	1	0.01				
soxy	node_60	GCF_000215705.1	False	True	1	0.01	c__Gammaproteobacteria	o__Burkholderiales		
soxy	node_163	node_175	False	False	1	0.01				
soxy	GCF_013283835.1	node_224	True	False	1	0.01			c__Campylobacteria	o__Campylobacterales
soxy	node_203	node_225	False	False	1	0.01				
soxy	node_145	GCF_002215215.1	False	True	1	0.01	c__Gammaproteobacteria	o__Granulosicoccales		
soxy	node_137	node_197	False	False	1	0.01				
soxy	node_47	node_11	False	False	1	0.01				
soxy	node_22	node_33	False	False	1	0.01				
soxy	node_159	node_167	False	False	1	0.01				
soxy	node_89	node_92	False	False	1	0.01				
soxy	node_43	GCF_047549485.1	False	True	1	0.01	c__Gammaproteobacteria	o__Burkholderiales		
soxy	node_9	GCF_000968535.2	False	True	1	0.01	c__Gammaproteobacteria	o__Methylococcales		
soxy	GCF_003403095.1	node_135	True	False	1	0.01			c__Alphaproteobacteria	o__Rhodospirillales
soxy	node_143	node_110	False	False	1	0.01				
soxy	node_45	GCF_050749815.1	False	True	1	0.01	c__Gammaproteobacteria	o__Xanthomonadales		
soxy	GCF_050749815.1	node_57	True	False	1	0.01			c__Gammaproteobacteria	o__Xanthomonadales
soxy	GCF_013307225.1	node_92	True	False	1	0.01			c__Gammaproteobacteria	o__Burkholderiales
soxy	node_143	GCF_027923555.1	False	True	1	0.01	c__Vulcanimicrobiia	o__Vulcanimicrobiales		
soxy	GCF_016653635.2	node_143	True	False	1	0.01			c__Alphaproteobacteria	o__Azospirillales
soxy	GCF_009910365.1	node_21	True	False	1	0.01			c__Gammaproteobacteria	o__Pseudomonadales
soxy	node_83	node_42	False	False	1	0.01				
soxy	node_22	GCF_009910365.1	False	True	1	0.01	c__Gammaproteobacteria	o__Pseudomonadales		
soxy	node_57	node_102	False	False	1	0.01				
soxz	GCF_001953055.1	GCF_002215215.1	True	True	86	0.86	c__Gammaproteobacteria	o__Granulosicoccales	c__Alphaproteobacteria	o__Rhizobiales
soxz	GCF_003574215.1	node_202	True	False	5	0.05			c__Gammaproteobacteria	o__Burkholderiales
soxz	node_161	node_203	False	False	4	0.04				
soxz	GCF_001956695.1	GCF_024267655.1	True	True	47	0.47	c__Campylobacteria	o__Campylobacterales	c__Campylobacteria	o__Campylobacterales
soxz	GCF_040790665.1	node_148	True	False	43	0.43			c__Alphaproteobacteria	o__Rhodobacterales
soxz	node_67	node_59	False	False	6	0.06				
soxz	GCF_047715485.1	GCF_032842945.2	True	True	46	0.46	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_003403095.1	node_110	True	False	22	0.22			c__Alphaproteobacteria	o__Rhodospirillales
soxz	GCF_018282095.1	GCF_024662015.1	True	True	93	0.93	c__Alphaproteobacteria	o__Thalassobaculales	c__Alphaproteobacteria	o__Rhizobiales
