assembly_accession	cluster_id	window_bp	observed_mobile_count	control_mobile_count_mean	observed_mobile_present	control_mobile_present_mean	controls	count_difference	presence_difference
GCF_039645565.1	GCF_039645565.1:NZ_CP147914.1:sox_cluster_1	5000	0	0.05	False	0.05	20	-0.05	-0.05
GCF_039645565.1	GCF_039645565.1:NZ_CP147914.1:sox_cluster_1	10000	0	0.05	False	0.05	20	-0.05	-0.05
GCF_039645565.1	GCF_039645565.1:NZ_CP147914.1:sox_cluster_1	20000	0	0.05	False	0.05	20	-0.05	-0.05
GCF_039645565.1	GCF_039645565.1:NZ_CP147914.1:sox_cluster_2	5000	0	0.0	False	0.0	20	0.0	0.0
GCF_039645565.1	GCF_039645565.1:NZ_CP147914.1:sox_cluster_2	10000	0	0.0	False	0.0	20	0.0	0.0
GCF_039645565.1	GCF_039645565.1:NZ_CP147914.1:sox_cluster_2	20000	0	0.0	False	0.0	20	0.0	0.0
GCF_039645565.1	GCF_039645565.1:NZ_CP147914.1:sox_cluster_3	5000	0	0.1	False	0.1	20	-0.1	-0.1
GCF_039645565.1	GCF_039645565.1:NZ_CP147914.1:sox_cluster_3	10000	0	0.1	False	0.1	20	-0.1	-0.1
GCF_039645565.1	GCF_039645565.1:NZ_CP147914.1:sox_cluster_3	20000	0	0.1	False	0.1	20	-0.1	-0.1
GCF_039645585.1	GCF_039645585.1:NZ_CP147915.1:sox_cluster_1	5000	0	0.0	False	0.0	20	0.0	0.0
GCF_039645585.1	GCF_039645585.1:NZ_CP147915.1:sox_cluster_1	10000	0	0.0	False	0.0	20	0.0	0.0
GCF_039645585.1	GCF_039645585.1:NZ_CP147915.1:sox_cluster_1	20000	0	0.0	False	0.0	20	0.0	0.0
GCF_039645585.1	GCF_039645585.1:NZ_CP147915.1:sox_cluster_2	5000	0	0.0	False	0.0	20	0.0	0.0
GCF_039645585.1	GCF_039645585.1:NZ_CP147915.1:sox_cluster_2	10000	0	0.0	False	0.0	20	0.0	0.0
GCF_039645585.1	GCF_039645585.1:NZ_CP147915.1:sox_cluster_2	20000	0	0.05	False	0.05	20	-0.05	-0.05
GCF_039645585.1	GCF_039645585.1:NZ_CP147915.1:sox_cluster_3	5000	0	0.0	False	0.0	20	0.0	0.0
GCF_039645585.1	GCF_039645585.1:NZ_CP147915.1:sox_cluster_3	10000	0	0.0	False	0.0	20	0.0	0.0
GCF_039645585.1	GCF_039645585.1:NZ_CP147915.1:sox_cluster_3	20000	0	0.1	False	0.1	20	-0.1	-0.1
GCF_039645955.1	GCF_039645955.1:NZ_CP147916.1:sox_cluster_1	5000	0	0.0	False	0.0	20	0.0	0.0
GCF_039645955.1	GCF_039645955.1:NZ_CP147916.1:sox_cluster_1	10000	0	0.1	False	0.05	20	-0.1	-0.05
GCF_039645955.1	GCF_039645955.1:NZ_CP147916.1:sox_cluster_1	20000	0	0.25	False	0.15	20	-0.25	-0.15
GCF_039645955.1	GCF_039645955.1:NZ_CP147916.1:sox_cluster_2	5000	0	0.0	False	0.0	20	0.0	0.0
GCF_039645955.1	GCF_039645955.1:NZ_CP147916.1:sox_cluster_2	10000	0	0.0	False	0.0	20	0.0	0.0
GCF_039645955.1	GCF_039645955.1:NZ_CP147916.1:sox_cluster_2	20000	0	0.1	False	0.05	20	-0.1	-0.05
GCF_039645955.1	GCF_039645955.1:NZ_CP147916.1:sox_cluster_3	5000	0	0.0	False	0.0	20	0.0	0.0
GCF_039645955.1	GCF_039645955.1:NZ_CP147916.1:sox_cluster_3	10000	0	0.0	False	0.0	20	0.0	0.0
GCF_039645955.1	GCF_039645955.1:NZ_CP147916.1:sox_cluster_3	20000	0	0.0	False	0.0	20	0.0	0.0
GCF_039645965.1	GCF_039645965.1:NZ_CP147917.1:sox_cluster_1	5000	0	0.1	False	0.1	20	-0.1	-0.1
GCF_039645965.1	GCF_039645965.1:NZ_CP147917.1:sox_cluster_1	10000	0	0.1	False	0.1	20	-0.1	-0.1
GCF_039645965.1	GCF_039645965.1:NZ_CP147917.1:sox_cluster_1	20000	0	0.2	False	0.15	20	-0.2	-0.15
GCF_039645965.1	GCF_039645965.1:NZ_CP147917.1:sox_cluster_2	5000	0	0.05	False	0.05	20	-0.05	-0.05
GCF_039645965.1	GCF_039645965.1:NZ_CP147917.1:sox_cluster_2	10000	0	0.05	False	0.05	20	-0.05	-0.05
GCF_039645965.1	GCF_039645965.1:NZ_CP147917.1:sox_cluster_2	20000	0	0.15	False	0.15	20	-0.15	-0.15
GCF_039645985.1	GCF_039645985.1:NZ_CP147919.1:sox_cluster_1	5000	0	0.0	False	0.0	20	0.0	0.0
GCF_039645985.1	GCF_039645985.1:NZ_CP147919.1:sox_cluster_1	10000	0	0.0	False	0.0	20	0.0	0.0
GCF_039645985.1	GCF_039645985.1:NZ_CP147919.1:sox_cluster_1	20000	0	0.1	False	0.1	20	-0.1	-0.1
GCF_039645995.1	GCF_039645995.1:NZ_CP147920.1:sox_cluster_1	5000	0	0.0	False	0.0	20	0.0	0.0
GCF_039645995.1	GCF_039645995.1:NZ_CP147920.1:sox_cluster_1	10000	0	0.05	False	0.05	20	-0.05	-0.05
GCF_039645995.1	GCF_039645995.1:NZ_CP147920.1:sox_cluster_1	20000	0	0.1	False	0.1	20	-0.1	-0.1
GCF_039645995.1	GCF_039645995.1:NZ_CP147920.1:sox_cluster_2	5000	0	0.0	False	0.0	20	0.0	0.0
GCF_039645995.1	GCF_039645995.1:NZ_CP147920.1:sox_cluster_2	10000	0	0.0	False	0.0	20	0.0	0.0
GCF_039645995.1	GCF_039645995.1:NZ_CP147920.1:sox_cluster_2	20000	0	0.0	False	0.0	20	0.0	0.0
GCF_039645995.1	GCF_039645995.1:NZ_CP147920.1:sox_cluster_3	5000	0	0.0	False	0.0	20	0.0	0.0
GCF_039645995.1	GCF_039645995.1:NZ_CP147920.1:sox_cluster_3	10000	0	0.0	False	0.0	20	0.0	0.0
GCF_039645995.1	GCF_039645995.1:NZ_CP147920.1:sox_cluster_3	20000	0	0.05	False	0.05	20	-0.05	-0.05
GCF_039724765.1	GCF_039724765.1:NZ_CP155729.1:sox_cluster_1	5000	0	0.0	False	0.0	20	0.0	0.0
GCF_039724765.1	GCF_039724765.1:NZ_CP155729.1:sox_cluster_1	10000	0	0.0	False	0.0	20	0.0	0.0
GCF_039724765.1	GCF_039724765.1:NZ_CP155729.1:sox_cluster_1	20000	2	0.0	True	0.0	20	2.0	1.0
GCF_040269895.1	GCF_040269895.1:NZ_CP158568.1:sox_cluster_1	5000	0	0.0	False	0.0	20	0.0	0.0
GCF_040269895.1	GCF_040269895.1:NZ_CP158568.1:sox_cluster_1	10000	0	0.0	False	0.0	20	0.0	0.0
GCF_040269895.1	GCF_040269895.1:NZ_CP158568.1:sox_cluster_1	20000	0	0.0	False	0.0	20	0.0	0.0
GCF_040409955.1	GCF_040409955.1:NZ_CP123385.1:sox_cluster_1	5000	0	0.0	False	0.0	20	0.0	0.0
GCF_040409955.1	GCF_040409955.1:NZ_CP123385.1:sox_cluster_1	10000	0	0.05	False	0.05	20	-0.05	-0.05
GCF_040409955.1	GCF_040409955.1:NZ_CP123385.1:sox_cluster_1	20000	0	0.2	False	0.1	20	-0.2	-0.1
GCF_040580765.1	GCF_040580765.1:NZ_CP158687.1:sox_cluster_1	5000	0	0.25	False	0.1	20	-0.25	-0.1
GCF_040580765.1	GCF_040580765.1:NZ_CP158687.1:sox_cluster_1	10000	0	0.45	False	0.25	20	-0.45	-0.25
GCF_040580765.1	GCF_040580765.1:NZ_CP158687.1:sox_cluster_1	20000	0	0.7	False	0.35	20	-0.7	-0.35
GCF_040580765.1	GCF_040580765.1:NZ_CP158687.1:sox_cluster_2	5000	0	0.5	False	0.2	20	-0.5	-0.2
GCF_040580765.1	GCF_040580765.1:NZ_CP158687.1:sox_cluster_2	10000	0	0.85	False	0.4	20	-0.85	-0.4
GCF_040580765.1	GCF_040580765.1:NZ_CP158687.1:sox_cluster_2	20000	0	1.4	False	0.5	20	-1.4	-0.5
GCF_040790665.1	GCF_040790665.1:NZ_CP160849.1:sox_cluster_1	5000	0	0.0	False	0.0	20	0.0	0.0
GCF_040790665.1	GCF_040790665.1:NZ_CP160849.1:sox_cluster_1	10000	0	0.0	False	0.0	20	0.0	0.0
GCF_040790665.1	GCF_040790665.1:NZ_CP160849.1:sox_cluster_1	20000	0	0.1	False	0.1	20	-0.1	-0.1
GCF_041200145.1	GCF_041200145.1:NZ_CP165734.1:sox_cluster_1	5000	0	0.05	False	0.05	20	-0.05	-0.05
GCF_041200145.1	GCF_041200145.1:NZ_CP165734.1:sox_cluster_1	10000	0	0.05	False	0.05	20	-0.05	-0.05
GCF_041200145.1	GCF_041200145.1:NZ_CP165734.1:sox_cluster_1	20000	0	0.3	False	0.2	20	-0.3	-0.2
GCF_041200145.1	GCF_041200145.1:NZ_CP165734.1:sox_cluster_2	5000	0	0.25	False	0.15	20	-0.25	-0.15
GCF_041200145.1	GCF_041200145.1:NZ_CP165734.1:sox_cluster_2	10000	0	0.35	False	0.2	20	-0.35	-0.2
GCF_041200145.1	GCF_041200145.1:NZ_CP165734.1:sox_cluster_2	20000	0	0.45	False	0.3	20	-0.45	-0.3
GCF_041200145.1	GCF_041200145.1:NZ_CP165734.1:sox_cluster_3	5000	0	0.2	False	0.15	20	-0.2	-0.15
GCF_041200145.1	GCF_041200145.1:NZ_CP165734.1:sox_cluster_3	10000	0	0.25	False	0.2	20	-0.25	-0.2
GCF_041200145.1	GCF_041200145.1:NZ_CP165734.1:sox_cluster_3	20000	1	0.45	True	0.35	20	0.55	0.65
GCF_041378895.1	GCF_041378895.1:NZ_CP144212.1:sox_cluster_1	5000	0	0.0	False	0.0	20	0.0	0.0
GCF_041378895.1	GCF_041378895.1:NZ_CP144212.1:sox_cluster_1	10000	0	0.05	False	0.05	20	-0.05	-0.05
GCF_041378895.1	GCF_041378895.1:NZ_CP144212.1:sox_cluster_1	20000	0	0.05	False	0.05	20	-0.05	-0.05
GCF_041378895.1	GCF_041378895.1:NZ_CP144212.1:sox_cluster_2	5000	0	0.0	False	0.0	20	0.0	0.0
GCF_041378895.1	GCF_041378895.1:NZ_CP144212.1:sox_cluster_2	10000	0	0.0	False	0.0	20	0.0	0.0
GCF_041378895.1	GCF_041378895.1:NZ_CP144212.1:sox_cluster_2	20000	0	0.05	False	0.05	20	-0.05	-0.05
GCF_042019905.1	GCF_042019905.1:NZ_CP169574.1:sox_cluster_1	5000	0	0.05	False	0.05	20	-0.05	-0.05
GCF_042019905.1	GCF_042019905.1:NZ_CP169574.1:sox_cluster_1	10000	0	0.15	False	0.15	20	-0.15	-0.15
GCF_042019905.1	GCF_042019905.1:NZ_CP169574.1:sox_cluster_1	20000	0	0.2	False	0.2	20	-0.2	-0.2
GCF_042019905.1	GCF_042019905.1:NZ_CP169574.1:sox_cluster_2	5000	0	0.0	False	0.0	20	0.0	0.0
GCF_042019905.1	GCF_042019905.1:NZ_CP169574.1:sox_cluster_2	10000	0	0.0	False	0.0	20	0.0	0.0
GCF_042019905.1	GCF_042019905.1:NZ_CP169574.1:sox_cluster_2	20000	0	0.0	False	0.0	20	0.0	0.0
GCF_042019905.1	GCF_042019905.1:NZ_CP169574.1:sox_cluster_3	5000	0	0.1	False	0.05	20	-0.1	-0.05
GCF_042019905.1	GCF_042019905.1:NZ_CP169574.1:sox_cluster_3	10000	0	0.1	False	0.05	20	-0.1	-0.05
GCF_042019905.1	GCF_042019905.1:NZ_CP169574.1:sox_cluster_3	20000	0	0.2	False	0.05	20	-0.2	-0.05
GCF_042214795.1	GCF_042214795.1:NZ_CP090177.1:sox_cluster_1	5000	0	0.2	False	0.2	20	-0.2	-0.2
GCF_042214795.1	GCF_042214795.1:NZ_CP090177.1:sox_cluster_1	10000	0	0.2	False	0.2	20	-0.2	-0.2
GCF_042214795.1	GCF_042214795.1:NZ_CP090177.1:sox_cluster_1	20000	0	0.2	False	0.2	20	-0.2	-0.2
GCF_044772865.1	GCF_044772865.1:NZ_CP173029.1:sox_cluster_1	5000	0	0.2	False	0.15	20	-0.2	-0.15
GCF_044772865.1	GCF_044772865.1:NZ_CP173029.1:sox_cluster_1	10000	0	0.2	False	0.15	20	-0.2	-0.15
GCF_044772865.1	GCF_044772865.1:NZ_CP173029.1:sox_cluster_1	20000	0	0.3	False	0.15	20	-0.3	-0.15
GCF_045016065.1	GCF_045016065.1:NZ_CP051166.1:sox_cluster_1	5000	0	0.05	False	0.05	20	-0.05	-0.05
GCF_045016065.1	GCF_045016065.1:NZ_CP051166.1:sox_cluster_1	10000	0	0.05	False	0.05	20	-0.05	-0.05
GCF_045016065.1	GCF_045016065.1:NZ_CP051166.1:sox_cluster_1	20000	0	0.3	False	0.2	20	-0.3	-0.2
GCF_045277565.1	GCF_045277565.1:NZ_CP123584.1:sox_cluster_1	5000	0	0.2	False	0.1	20	-0.2	-0.1
GCF_045277565.1	GCF_045277565.1:NZ_CP123584.1:sox_cluster_1	10000	0	0.2	False	0.1	20	-0.2	-0.1
GCF_045277565.1	GCF_045277565.1:NZ_CP123584.1:sox_cluster_1	20000	0	0.25	False	0.15	20	-0.25	-0.15
GCF_045571495.1	GCF_045571495.1:NZ_CP120703.1:sox_cluster_1	5000	0	0.0	False	0.0	20	0.0	0.0
GCF_045571495.1	GCF_045571495.1:NZ_CP120703.1:sox_cluster_1	10000	0	0.0	False	0.0	20	0.0	0.0
GCF_045571495.1	GCF_045571495.1:NZ_CP120703.1:sox_cluster_1	20000	0	0.2	False	0.15	20	-0.2	-0.15
GCF_045571495.1	GCF_045571495.1:NZ_CP120703.1:sox_cluster_2	5000	0	0.0	False	0.0	20	0.0	0.0
GCF_045571495.1	GCF_045571495.1:NZ_CP120703.1:sox_cluster_2	10000	0	0.0	False	0.0	20	0.0	0.0
GCF_045571495.1	GCF_045571495.1:NZ_CP120703.1:sox_cluster_2	20000	0	0.1	False	0.1	20	-0.1	-0.1
GCF_045689235.1	GCF_045689235.1:NZ_CP136864.1:sox_cluster_1	5000	0	0.15	False	0.05	20	-0.15	-0.05
GCF_045689235.1	GCF_045689235.1:NZ_CP136864.1:sox_cluster_1	10000	0	0.15	False	0.05	20	-0.15	-0.05
GCF_045689235.1	GCF_045689235.1:NZ_CP136864.1:sox_cluster_1	20000	0	0.25	False	0.1	20	-0.25	-0.1
GCF_045689245.1	GCF_045689245.1:NZ_CP136865.1:sox_cluster_1	5000	0	0.15	False	0.15	20	-0.15	-0.15
GCF_045689245.1	GCF_045689245.1:NZ_CP136865.1:sox_cluster_1	10000	0	0.15	False	0.15	20	-0.15	-0.15
GCF_045689245.1	GCF_045689245.1:NZ_CP136865.1:sox_cluster_1	20000	0	0.2	False	0.2	20	-0.2	-0.2
GCF_045689245.1	GCF_045689245.1:NZ_CP136865.1:sox_cluster_2	5000	0	0.0	False	0.0	20	0.0	0.0
GCF_045689245.1	GCF_045689245.1:NZ_CP136865.1:sox_cluster_2	10000	0	0.0	False	0.0	20	0.0	0.0
GCF_045689245.1	GCF_045689245.1:NZ_CP136865.1:sox_cluster_2	20000	0	0.0	False	0.0	20	0.0	0.0
GCF_047114695.1	GCF_047114695.1:NZ_CP112886.1:sox_cluster_1	5000	0	0.0	False	0.0	20	0.0	0.0
GCF_047114695.1	GCF_047114695.1:NZ_CP112886.1:sox_cluster_1	10000	0	0.0	False	0.0	20	0.0	0.0
GCF_047114695.1	GCF_047114695.1:NZ_CP112886.1:sox_cluster_1	20000	0	0.0	False	0.0	20	0.0	0.0
GCF_047222355.1	GCF_047222355.1:NZ_CP178333.1:sox_cluster_1	5000	0	0.0	False	0.0	20	0.0	0.0
GCF_047222355.1	GCF_047222355.1:NZ_CP178333.1:sox_cluster_1	10000	0	0.0	False	0.0	20	0.0	0.0
GCF_047222355.1	GCF_047222355.1:NZ_CP178333.1:sox_cluster_1	20000	0	0.15	False	0.1	20	-0.15	-0.1
GCF_047222355.1	GCF_047222355.1:NZ_CP178333.1:sox_cluster_2	5000	0	0.0	False	0.0	20	0.0	0.0
GCF_047222355.1	GCF_047222355.1:NZ_CP178333.1:sox_cluster_2	10000	0	0.1	False	0.1	20	-0.1	-0.1
GCF_047222355.1	GCF_047222355.1:NZ_CP178333.1:sox_cluster_2	20000	0	0.15	False	0.1	20	-0.15	-0.1
GCF_047549485.1	GCF_047549485.1:NZ_CP180191.1:sox_cluster_1	5000	0	0.1	False	0.05	20	-0.1	-0.05
GCF_047549485.1	GCF_047549485.1:NZ_CP180191.1:sox_cluster_1	10000	0	0.1	False	0.05	20	-0.1	-0.05
GCF_047549485.1	GCF_047549485.1:NZ_CP180191.1:sox_cluster_1	20000	0	0.15	False	0.1	20	-0.15	-0.1
GCF_047715485.1	GCF_047715485.1:NZ_CP180420.1:sox_cluster_2	5000	0	0.15	False	0.15	20	-0.15	-0.15
GCF_047715485.1	GCF_047715485.1:NZ_CP180420.1:sox_cluster_2	10000	0	0.3	False	0.3	20	-0.3	-0.3
GCF_047715485.1	GCF_047715485.1:NZ_CP180420.1:sox_cluster_2	20000	0	0.4	False	0.4	20	-0.4	-0.4
GCF_047715485.1	GCF_047715485.1:NZ_CP180422.1:sox_cluster_1	5000	0	0.05	False	0.05	20	-0.05	-0.05
GCF_047715485.1	GCF_047715485.1:NZ_CP180422.1:sox_cluster_1	10000	0	0.05	False	0.05	20	-0.05	-0.05
GCF_047715485.1	GCF_047715485.1:NZ_CP180422.1:sox_cluster_1	20000	0	0.1	False	0.05	20	-0.1	-0.05
GCF_047716755.1	GCF_047716755.1:NZ_CP180409.1:sox_cluster_1	5000	1	0.2	True	0.2	20	0.8	0.8
GCF_047716755.1	GCF_047716755.1:NZ_CP180409.1:sox_cluster_1	10000	1	0.5	True	0.3	20	0.5	0.7
GCF_047716755.1	GCF_047716755.1:NZ_CP180409.1:sox_cluster_1	20000	1	0.9	True	0.55	20	0.09999999999999998	0.44999999999999996
GCF_047716755.1	GCF_047716755.1:NZ_CP180409.1:sox_cluster_2	5000	0	0.25	False	0.2	20	-0.25	-0.2
GCF_047716755.1	GCF_047716755.1:NZ_CP180409.1:sox_cluster_2	10000	0	0.5	False	0.35	20	-0.5	-0.35
GCF_047716755.1	GCF_047716755.1:NZ_CP180409.1:sox_cluster_2	20000	0	1.0	False	0.5	20	-1.0	-0.5
GCF_047716755.1	GCF_047716755.1:NZ_CP180409.1:sox_cluster_3	5000	0	0.2	False	0.2	20	-0.2	-0.2
GCF_047716755.1	GCF_047716755.1:NZ_CP180409.1:sox_cluster_3	10000	0	0.4	False	0.2	20	-0.4	-0.2
GCF_047716755.1	GCF_047716755.1:NZ_CP180409.1:sox_cluster_3	20000	1	0.8	True	0.25	20	0.19999999999999996	0.75
GCF_048300925.1	GCF_048300925.1:NZ_CP133759.1:sox_cluster_1	5000	0	0.6	False	0.25	20	-0.6	-0.25
GCF_048300925.1	GCF_048300925.1:NZ_CP133759.1:sox_cluster_1	10000	0	0.75	False	0.3	20	-0.75	-0.3
GCF_048300925.1	GCF_048300925.1:NZ_CP133759.1:sox_cluster_1	20000	1	1.0	True	0.55	20	0.0	0.44999999999999996
GCF_048320235.1	GCF_048320235.1:NZ_CP182882.1:sox_cluster_1	5000	0	0.0	False	0.0	20	0.0	0.0
GCF_048320235.1	GCF_048320235.1:NZ_CP182882.1:sox_cluster_1	10000	0	0.0	False	0.0	20	0.0	0.0
GCF_048320235.1	GCF_048320235.1:NZ_CP182882.1:sox_cluster_1	20000	0	0.1	False	0.1	20	-0.1	-0.1
GCF_048398245.1	GCF_048398245.1:NZ_CP183038.1:sox_cluster_1	5000	0	0.55	False	0.3	20	-0.55	-0.3
GCF_048398245.1	GCF_048398245.1:NZ_CP183038.1:sox_cluster_1	10000	0	0.9	False	0.55	20	-0.9	-0.55
GCF_048398245.1	GCF_048398245.1:NZ_CP183038.1:sox_cluster_1	20000	0	1.3	False	0.6	20	-1.3	-0.6
GCF_049949285.1	GCF_049949285.1:NZ_CP181318.1:sox_cluster_1	5000	0	0.0	False	0.0	20	0.0	0.0
GCF_049949285.1	GCF_049949285.1:NZ_CP181318.1:sox_cluster_1	10000	0	0.15	False	0.15	20	-0.15	-0.15
GCF_049949285.1	GCF_049949285.1:NZ_CP181318.1:sox_cluster_1	20000	0	0.15	False	0.15	20	-0.15	-0.15
GCF_049949285.1	GCF_049949285.1:NZ_CP181318.1:sox_cluster_2	5000	0	0.35	False	0.15	20	-0.35	-0.15
GCF_049949285.1	GCF_049949285.1:NZ_CP181318.1:sox_cluster_2	10000	0	0.45	False	0.15	20	-0.45	-0.15
GCF_049949285.1	GCF_049949285.1:NZ_CP181318.1:sox_cluster_2	20000	0	0.6	False	0.15	20	-0.6	-0.15
GCF_049949285.1	GCF_049949285.1:NZ_CP181318.1:sox_cluster_3	5000	0	0.0	False	0.0	20	0.0	0.0
GCF_049949285.1	GCF_049949285.1:NZ_CP181318.1:sox_cluster_3	10000	0	0.3	False	0.15	20	-0.3	-0.15
GCF_049949285.1	GCF_049949285.1:NZ_CP181318.1:sox_cluster_3	20000	0	0.35	False	0.15	20	-0.35	-0.15
GCF_049949285.1	GCF_049949285.1:NZ_CP181318.1:sox_cluster_4	5000	0	0.0	False	0.0	20	0.0	0.0
GCF_049949285.1	GCF_049949285.1:NZ_CP181318.1:sox_cluster_4	10000	0	0.05	False	0.05	20	-0.05	-0.05
GCF_049949285.1	GCF_049949285.1:NZ_CP181318.1:sox_cluster_4	20000	0	0.2	False	0.15	20	-0.2	-0.15
GCF_050626975.1	GCF_050626975.1:NZ_CP192465.1:sox_cluster_1	5000	0	0.15	False	0.15	20	-0.15	-0.15
GCF_050626975.1	GCF_050626975.1:NZ_CP192465.1:sox_cluster_1	10000	0	0.35	False	0.2	20	-0.35	-0.2
GCF_050626975.1	GCF_050626975.1:NZ_CP192465.1:sox_cluster_1	20000	0	0.75	False	0.35	20	-0.75	-0.35
GCF_050749815.1	GCF_050749815.1:NZ_CP192735.1:sox_cluster_1	5000	0	0.0	False	0.0	20	0.0	0.0
GCF_050749815.1	GCF_050749815.1:NZ_CP192735.1:sox_cluster_1	10000	0	0.0	False	0.0	20	0.0	0.0
GCF_050749815.1	GCF_050749815.1:NZ_CP192735.1:sox_cluster_1	20000	0	0.0	False	0.0	20	0.0	0.0
GCF_052492955.1	GCF_052492955.1:NZ_CM127097.1:sox_cluster_1	5000	0	0.25	False	0.15	20	-0.25	-0.15
GCF_052492955.1	GCF_052492955.1:NZ_CM127097.1:sox_cluster_1	10000	0	0.5	False	0.25	20	-0.5	-0.25
GCF_052492955.1	GCF_052492955.1:NZ_CM127097.1:sox_cluster_1	20000	0	0.8	False	0.35	20	-0.8	-0.35
GCF_052492955.1	GCF_052492955.1:NZ_JBPZSF010000002.1:sox_cluster_2	5000	0	0.2	False	0.2	20	-0.2	-0.2
GCF_052492955.1	GCF_052492955.1:NZ_JBPZSF010000002.1:sox_cluster_2	10000	0	0.45	False	0.35	20	-0.45	-0.35
GCF_052492955.1	GCF_052492955.1:NZ_JBPZSF010000002.1:sox_cluster_2	20000	0	1.05	False	0.5	20	-1.05	-0.5
GCF_052921765.1	GCF_052921765.1:NZ_CM128645.1:sox_cluster_1	5000	0	0.1	False	0.1	20	-0.1	-0.1
GCF_052921765.1	GCF_052921765.1:NZ_CM128645.1:sox_cluster_1	10000	0	0.1	False	0.1	20	-0.1	-0.1
GCF_052921765.1	GCF_052921765.1:NZ_CM128645.1:sox_cluster_1	20000	0	0.4	False	0.25	20	-0.4	-0.25
GCF_053570685.1	GCF_053570685.1:NZ_CM131634.1:sox_cluster_1	5000	0	0.0	False	0.0	20	0.0	0.0
GCF_053570685.1	GCF_053570685.1:NZ_CM131634.1:sox_cluster_1	10000	0	0.05	False	0.05	20	-0.05	-0.05
GCF_053570685.1	GCF_053570685.1:NZ_CM131634.1:sox_cluster_1	20000	0	0.2	False	0.2	20	-0.2	-0.2
GCF_053570685.1	GCF_053570685.1:NZ_CM131634.1:sox_cluster_2	5000	0	0.0	False	0.0	20	0.0	0.0
GCF_053570685.1	GCF_053570685.1:NZ_CM131634.1:sox_cluster_2	10000	0	0.05	False	0.05	20	-0.05	-0.05
GCF_053570685.1	GCF_053570685.1:NZ_CM131634.1:sox_cluster_2	20000	1	0.05	True	0.05	20	0.95	0.95
GCF_053570685.1	GCF_053570685.1:NZ_CM131634.1:sox_cluster_3	5000	0	0.0	False	0.0	20	0.0	0.0
GCF_053570685.1	GCF_053570685.1:NZ_CM131634.1:sox_cluster_3	10000	0	0.0	False	0.0	20	0.0	0.0
GCF_053570685.1	GCF_053570685.1:NZ_CM131634.1:sox_cluster_3	20000	0	0.1	False	0.1	20	-0.1	-0.1
GCF_053891795.1	GCF_053891795.1:NZ_JBSSPN010000002.1:sox_cluster_1	5000	0	0.1	False	0.1	20	-0.1	-0.1
GCF_053891795.1	GCF_053891795.1:NZ_JBSSPN010000002.1:sox_cluster_1	10000	0	0.1	False	0.1	20	-0.1	-0.1
GCF_053891795.1	GCF_053891795.1:NZ_JBSSPN010000002.1:sox_cluster_1	20000	0	0.2	False	0.2	20	-0.2	-0.2
GCF_053893855.1	GCF_053893855.1:NZ_CM132699.1:sox_cluster_1	5000	0	0.3	False	0.15	20	-0.3	-0.15
GCF_053893855.1	GCF_053893855.1:NZ_CM132699.1:sox_cluster_1	10000	0	0.35	False	0.2	20	-0.35	-0.2
GCF_053893855.1	GCF_053893855.1:NZ_CM132699.1:sox_cluster_1	20000	0	0.45	False	0.25	20	-0.45	-0.25
GCF_054052205.1	GCF_054052205.1:NZ_CM133223.1:sox_cluster_1	5000	0	0.3	False	0.1	20	-0.3	-0.1
GCF_054052205.1	GCF_054052205.1:NZ_CM133223.1:sox_cluster_1	10000	0	0.8	False	0.2	20	-0.8	-0.2
GCF_054052205.1	GCF_054052205.1:NZ_CM133223.1:sox_cluster_1	20000	0	1.2	False	0.4	20	-1.2	-0.4
GCF_054226325.1	GCF_054226325.1:NZ_CM135757.1:sox_cluster_1	5000	0	0.0	False	0.0	20	0.0	0.0
GCF_054226325.1	GCF_054226325.1:NZ_CM135757.1:sox_cluster_1	10000	0	0.05	False	0.05	20	-0.05	-0.05
GCF_054226325.1	GCF_054226325.1:NZ_CM135757.1:sox_cluster_1	20000	0	0.15	False	0.15	20	-0.15	-0.15
GCF_054226325.1	GCF_054226325.1:NZ_JBTBYJ010000006.1:sox_cluster_2	5000	0	0.0	False	0.0	20	0.0	0.0
GCF_054226325.1	GCF_054226325.1:NZ_JBTBYJ010000006.1:sox_cluster_2	10000	0	0.0	False	0.0	20	0.0	0.0
GCF_054226325.1	GCF_054226325.1:NZ_JBTBYJ010000006.1:sox_cluster_2	20000	0	0.0	False	0.0	20	0.0	0.0
GCF_054961475.1	GCF_054961475.1:NZ_CM143383.1:sox_cluster_1	5000	1	0.3	True	0.15	20	0.7	0.85
GCF_054961475.1	GCF_054961475.1:NZ_CM143383.1:sox_cluster_1	10000	1	0.55	True	0.25	20	0.44999999999999996	0.75
GCF_054961475.1	GCF_054961475.1:NZ_CM143383.1:sox_cluster_1	20000	1	0.95	True	0.35	20	0.050000000000000044	0.65
GCF_054961475.1	GCF_054961475.1:NZ_CM143383.1:sox_cluster_2	5000	0	0.3	False	0.15	20	-0.3	-0.15
GCF_054961475.1	GCF_054961475.1:NZ_CM143383.1:sox_cluster_2	10000	0	0.9	False	0.3	20	-0.9	-0.3
GCF_054961475.1	GCF_054961475.1:NZ_CM143383.1:sox_cluster_2	20000	0	1.45	False	0.3	20	-1.45	-0.3
GCF_054961475.1	GCF_054961475.1:NZ_CM143383.1:sox_cluster_3	5000	0	0.45	False	0.15	20	-0.45	-0.15
GCF_054961475.1	GCF_054961475.1:NZ_CM143383.1:sox_cluster_3	10000	0	0.55	False	0.15	20	-0.55	-0.15
